Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
114179,0.21400792,-0.281587287,0.331148851,-2.728825876,0.281433088,-0.160322269,0.345840659,-0.433215183,-2.777062728,1.351475751,0.044298005,-0.481311921,1.629587212,-0.476860473,-0.679050485,-0.497167276,-0.275463346,0.928034812,0.744763326,-0.095328904,0.105105643,0.939185491,-0.478959282,-0.98049851,0.042293511,0.123765418,-0.014821906,-0.092290386,15,0
132348,2.032707036,-0.065289746,-1.167998177,0.208999043,0.173602302,-0.597591011,0.113367599,-0.184912754,0.18623337,0.211182424,0.845426764,1.448065033,0.802548759,0.305023799,-0.673363104,0.092452832,-0.645807647,-0.450245705,0.482124204,-0.158058018,-0.243961501,-0.560894526,0.283960412,-0.374414089,-0.273970645,0.201309682,-0.066926667,-0.072216638,2.58,0
69239,0.965482968,-0.146847632,-0.121010444,0.24413271,0.535874696,1.097042555,-0.034366421,0.47759777,-0.295389477,-0.065042168,2.251199953,0.733323394,-1.274479753,1.037940097,1.282344756,-0.981859677,0.769742451,-2.178428667,-1.158396151,-0.209843749,-0.198509689,-0.652374005,0.235931036,-1.047596071,-0.114046147,0.24831475,-0.012497887,-0.009962497,52,0
50891,1.430224122,-1.370118828,0.016117231,-1.585847525,-1.199573745,-0.103675064,-1.051890738,-0.057592678,-1.517466729,1.401681977,-1.832270539,-1.781422282,-0.111353266,-0.26510475,0.967192433,0.273748978,-0.029433063,0.501577884,0.266258622,-0.156788227,-0.417998255,-1.088995135,-0.060026512,-1.082674342,0.255524754,-0.329933383,0.018651815,0.029090941,101.2,0
54600,-0.812396235,0.977709713,2.212513209,1.15722671,0.226356616,0.230934445,0.571704923,0.269171476,-1.206337701,0.068817835,0.44191214,-0.194576229,-0.677592151,0.231989415,-0.550716993,1.464454603,-1.382561503,0.843133811,-1.445343956,-0.10475916,0.234599079,0.434939961,-0.242348865,-0.041751618,0.145467331,-0.085632638,0.044339101,0.092838667,37.16,0
11049,-0.579805617,0.609685049,2.056868935,-0.346652325,-0.381354215,-0.542942865,0.101701171,-0.02545104,0.950424619,-0.685266154,2.363571721,-1.950477225,1.564097737,1.548281,-0.330884611,0.51286112,0.129915865,0.755996773,-0.013092883,-0.059429423,0.08439263,0.414351432,-0.066783828,0.543888442,-0.3051369,0.951160383,-0.165498008,0.035613236,15.95,0
89939,1.934965736,-0.48345336,-2.295433975,-0.301143453,2.123298672,3.770262772,-0.911014838,1.035290204,1.135136073,-0.62958954,-0.074012092,0.506015116,-0.397838641,-1.332473708,-0.578713066,-0.046575012,0.916039834,-0.734950036,0.250397319,-0.097029306,-0.622560869,-1.640664438,0.495848415,0.57786345,-0.523134214,0.01771046,0.002319198,-0.025361272,21,0
142673,2.041063661,-0.158024699,-1.191742891,0.232002528,0.010423147,-0.721905647,0.030143607,-0.129788586,0.404188313,0.262027712,0.5585543,0.668943689,-0.628095015,0.584918607,-0.564259109,0.215573598,-0.617083551,-0.188550415,0.560522795,-0.245105198,-0.266096118,-0.699913828,0.296066495,-0.354145655,-0.308359402,0.200496393,-0.079342388,-0.074748494,1.98,0
145308,2.048777291,0.237230932,-2.635244858,0.423221748,0.843149579,-1.402578858,0.726532514,-0.399067958,0.336429229,-0.438138889,-0.515106014,-0.668879285,-1.406632343,-0.187617413,0.762797954,-0.146897511,0.715874463,0.187199936,-0.22351805,-0.220616616,0.041650707,0.114010935,-0.002181131,0.56214812,0.3797269,-0.192279978,-0.0555528,-0.034937359,32.66,0
33926,-0.460667688,0.486438729,1.535131335,-0.286929264,-0.055145394,-0.154370791,0.720102792,0.111428197,0.123918208,-0.935627718,-0.726196543,0.196513415,-0.400639206,-0.206363739,-0.613294593,-0.212810751,-0.043825744,-1.065090396,-0.898570355,-0.124406735,-0.159026115,-0.432080699,0.118114461,0.072567421,-0.235839928,-0.002093953,0.008328303,0.038528701,55.95,0
152269,-2.934297161,0.745476546,-1.511594558,-0.110481445,0.024653009,-1.533304103,-0.054984838,0.057756947,-0.494875227,-1.696687251,-1.091510795,0.029984933,-0.168541696,0.150729595,0.505313026,0.701981601,0.823938511,0.832922898,-0.483330003,-1.010194835,1.050339713,0.55668778,0.076034554,-0.07202157,0.273644914,-0.132715708,-0.081520015,-0.587665087,2.99,0
134180,-1.478237662,1.279810706,0.748786277,-0.607097931,-0.844146027,-0.325794292,-0.321581867,0.985667408,0.195796251,-0.809344293,-1.142070817,0.343737915,0.112911864,0.205858,-0.10160808,0.366370209,-0.087420622,0.134905496,-0.515895679,-0.020352849,0.283047835,0.836129581,-0.110478019,1.207975561,-0.007576916,0.58217515,0.20696974,0.124316322,29.58,0
152149,-0.149047585,1.220882607,-0.086458517,0.777475188,1.126387194,-0.329404996,1.312007467,-0.120439251,-0.888970283,0.171364575,0.31025303,0.450777349,-0.348131275,0.679439106,-0.988765587,-0.920726146,-0.171762239,0.242971251,1.167682722,0.076223066,0.144571023,0.71293397,-0.341239765,-0.379411434,0.038376167,-0.37200368,0.435118994,0.229740017,9.46,0
80166,-0.92539156,0.724665169,1.245048322,0.587378303,-0.489448673,-0.077662034,1.710203824,-0.239716062,-0.726180958,-0.566365347,0.02974847,0.157408998,0.21792687,0.237119926,0.93969241,-0.408314071,-0.060866982,-0.535837165,-0.670716254,-0.05128294,0.182435738,0.55551609,-0.028687782,0.424951357,0.076750693,-0.376447873,0.078932026,0.08891377,230,0
54035,-0.508019679,0.916024575,1.664322023,0.012548877,-0.057504599,-0.66350556,0.550066227,0.094587333,-0.313523702,-0.330646167,-0.003078035,-0.216318801,-0.728460179,0.327944569,1.152651834,-0.15868413,0.043972243,-0.823437192,-0.462127186,0.018433642,-0.184159347,-0.478743732,0.060313456,0.362312376,-0.332404812,0.083051386,0.276786053,0.120194757,0.89,0
160271,-0.60848345,-0.412636207,0.554423505,-3.017239269,-0.707008895,-0.063856179,-0.477624114,0.427633779,-2.106486184,0.263975509,-1.797652983,-1.073719644,0.653081889,-0.419633132,-0.738196991,-0.040170219,0.181631094,0.239107987,-0.762314016,-0.350782396,-0.022075043,0.092965776,-0.005495617,0.240531576,-0.119612307,-0.289219969,0.004460028,0.071412765,59,0
134997,1.386607672,-1.35089768,-1.994664729,0.425064688,1.656304397,4.075048055,-0.737745992,0.974268856,0.707931898,0.105150235,-0.149758894,0.302304582,0.064884696,0.253736574,1.225801033,0.423234918,-0.870592672,0.27559084,-0.979578698,0.420512886,0.398253184,0.532331039,-0.078045057,0.702232359,-0.156104146,-0.571872929,0.021955115,0.014123584,295.3,0
119238,-0.156297684,-1.112798359,0.630824642,-2.501330976,0.402280158,1.131863859,-1.001586939,0.460501748,-2.142774355,1.043499518,0.614606529,-0.086252542,0.955453163,-0.438580345,-0.237942526,-1.19615816,0.827869975,-0.463174795,-0.411014652,-0.249643159,0.124662842,0.850212753,0.116393672,-1.631427874,-1.136345011,-0.124770455,0.295608261,0.21174024,9.9,0
73025,-19.7116971,-26.03231485,0.352915392,8.307796351,17.70940576,-12.37727982,-12.83980579,2.470042933,0.072141478,0.771827885,0.250110667,1.718316882,0.078123711,2.207060795,0.992828323,1.315307249,-0.31973043,1.248171166,-2.013456351,7.260080206,2.604491517,-1.925193749,-0.533559421,-0.117507354,0.073849219,-0.216792602,0.373489,-4.043413253,10.59,0
53132,-1.687588139,1.67656714,0.216929309,1.063367528,-0.705529881,-0.749519032,-0.48796909,1.174716971,-0.97526021,-0.682870792,-0.503604362,0.357503595,-0.238972258,1.35482801,1.197079145,-0.34278231,0.725439461,-0.307779568,-0.050977296,-0.470879122,0.351159824,0.592687739,-0.051853818,0.416741736,-0.369387818,-0.344683286,-0.40766905,-0.099813814,3.76,0
35876,1.146143195,-0.556821213,1.031583086,0.508659011,-1.331467133,-0.452945578,-0.651551815,-0.08597624,-0.730673228,0.703460615,-0.520689464,0.299995514,1.147097192,-0.229067085,1.146733161,-0.966953777,-0.434562767,1.460275004,-1.356399163,-0.318316873,-0.287939542,-0.480063783,0.029487159,0.349692253,0.216319632,-0.45804722,0.07119265,0.059043099,86.65,0
51575,1.23584806,-1.41417902,0.236367279,-1.617401634,-1.054333106,0.452054225,-1.021439013,0.058508796,-2.156945993,1.443199459,0.942970944,0.347068204,1.910347702,-0.440095236,0.241541508,-0.076819583,0.066884403,0.110046175,-0.030677888,0.023292391,-0.255441323,-0.602360199,-0.036537337,-0.849990541,0.142476835,-0.362208226,0.039407395,0.032188549,138.65,0
81878,-0.846190246,1.643993095,0.751956715,1.050030375,0.307989861,-0.416493041,0.381731315,0.465103936,-1.31172219,-0.907713075,1.205277001,0.137602411,-0.246563822,-0.543177685,0.776802453,0.433196694,0.903146968,1.435798317,1.022613911,0.022720021,0.079320543,0.093942786,-0.407591945,-0.107173208,0.503099516,-0.141205126,-0.030106776,0.026427323,1,0
138431,2.135786846,0.02590357,-2.597218897,0.186706256,0.776442978,-1.469513329,0.879118365,-0.523108757,0.084948122,0.260131696,-1.064893326,-0.680359667,-1.569894046,1.091496134,-0.043017276,-0.682638631,-0.027798973,-0.531877628,0.129315506,-0.266918319,0.240549311,0.744235823,-0.137002449,0.813812591,0.59060356,0.98799329,-0.163542044,-0.091045607,20,0
92048,1.984386191,-0.156293795,-2.233318732,-0.36382473,1.279907607,0.945290747,-0.285846645,0.290738008,1.784429775,-0.796340171,2.060062676,-2.534937742,0.045089649,1.048293032,-0.255149865,-0.195980585,1.919562391,-0.597301432,-0.514725225,-0.32293549,-0.373523711,-0.725360654,0.312651122,-1.09358183,-0.501175045,1.107365829,-0.120226923,-0.080560757,5.18,0
80725,1.156136324,-0.739676486,0.594191091,-0.502953727,-1.320021811,-1.169577421,-0.327655719,-0.292692445,-0.935660511,0.530682397,0.252652161,0.006326314,0.963363108,-0.269594101,0.716557564,1.11846584,0.292854466,-1.762593742,0.442412403,0.350816279,0.006984175,-0.332440683,0.061962535,0.726168252,0.170751372,-0.517169654,-0.00644081,0.048388397,127,0
69132,1.358993189,-1.090175578,-0.030737717,-1.257359308,-1.304734803,-1.174387315,-0.431072359,-0.429120117,-2.200542749,1.403355799,-0.330228252,-0.466482401,1.25004342,-0.276967545,0.283793994,-0.670047682,0.572142183,-0.277990964,-0.190523139,-0.089800183,-0.137829675,-0.176534299,-0.122982206,0.413403157,0.553105249,-0.158470378,-0.003654942,0.030778443,110.11,0
150196,-0.905584251,0.913257898,0.355666734,0.601319054,0.544213343,-0.285218868,0.18612366,0.218994009,-0.908881489,-0.33375944,-0.866987403,0.004215365,0.889630547,0.679134433,2.198310241,-1.081856802,0.583227894,0.506021557,2.825305265,0.302968426,0.32068964,0.818826323,-0.570864379,0.591302069,0.680328536,0.774807085,-0.186538341,-0.018573134,4.99,0
53240,-0.864175429,1.073966894,0.832547953,-0.081489636,-0.035686246,0.255234296,0.134573162,0.827679795,-0.688659196,-0.653134987,1.617300216,0.392834613,-0.961610834,0.347107539,0.77487427,0.164623848,0.545016682,-0.373111101,-0.531462342,-0.043532925,-0.106373281,-0.442043648,0.176411125,-0.370947428,-0.335391542,0.118571393,0.131827923,0.01852389,35.99,0
165356,2.000273013,-1.076394065,-1.305034187,-0.880371334,-0.807351257,-1.12063076,-0.382049315,-0.262599908,-0.669462237,1.023500215,1.041295984,-0.248439219,-0.532868913,0.35279458,-0.26402413,1.129152748,-0.045364776,-0.69746307,0.630107163,0.113660875,0.551320141,1.346660769,-0.084541354,0.126517692,0.092156897,0.042863367,-0.060369064,-0.059614167,102.7,0
75921,1.285833724,-0.765140482,0.267658276,-1.586197548,-1.308736778,-1.13013456,-0.479025289,-0.120912918,-0.071900906,0.038814033,1.388594117,0.668378826,-0.594289206,0.598622436,0.918841266,-1.828488851,-0.113129899,1.840185584,-0.024432364,-0.497842345,-0.342718634,-0.556214389,0.02790884,0.483965376,0.414781936,-0.767371511,0.06058049,0.025819735,38.6,0
146772,1.851439016,-0.510413534,-0.256013703,0.411458019,-0.800605271,-0.482577393,-0.528709239,0.068050169,1.086125447,0.001396403,0.885569042,0.978778917,-0.510955083,0.277631631,0.005166206,0.390410715,-0.728235541,0.340493588,0.168286806,-0.165457427,-0.102202035,-0.299076151,0.340252358,0.020929824,-0.504112311,-0.650346559,0.020068936,-0.033513563,49.99,0
155332,1.103872389,-1.471412972,-2.630215582,1.382363414,0.578561162,0.207141803,1.064614246,-0.208365804,0.044486177,0.215180744,-0.126235953,0.313522854,-0.883487219,0.934877757,-0.969274499,-0.183003407,-0.630409923,0.325992019,0.224999187,0.714147948,0.331892822,-0.03904554,-0.499153799,-0.106585493,0.345930938,-0.541707725,-0.122273029,0.010521166,499,0
164975,-0.96428843,-0.193748635,0.854532778,-1.901009525,-1.730399814,1.026896809,1.28959688,-0.860548821,-1.136231328,-0.246818811,0.095410649,0.02829321,-0.144333002,-0.069351685,-0.891018135,-0.490462834,-0.817391862,1.571834056,-1.117095858,-0.686190168,0.203701665,-1.426021946,0.156327458,-0.528935411,-0.582864203,0.16354039,0.292106415,0.043197566,397.46,0
36198,-0.267943865,0.950477479,2.062404531,1.244072999,-0.909496058,0.528244695,-1.388606734,-2.564766791,-0.274760671,-0.944979933,-0.494536339,1.12962606,1.24003807,-0.058709454,0.766319914,0.081488309,-0.081344048,0.179345897,0.050743636,0.761696494,-1.159526242,0.891776577,-0.280468941,0.44685973,1.353018041,-0.033226834,0.092173142,0.196412647,1.16,0
54834,-1.038728753,-4.205418282,-0.572033885,1.48207099,-2.079897645,0.506798773,0.876535283,-0.219392944,-1.021001301,0.352104446,0.576731115,0.821621855,0.755024197,0.18594568,-0.349707596,-1.01663352,-0.396048168,2.031482731,-1.040849092,1.935319281,0.380742822,-1.035594037,-1.089712474,0.043193056,0.02918598,-0.462113904,-0.158153204,0.230460782,1207.69,0
135894,-0.260421631,1.027122045,0.10168864,-0.511817818,1.140082447,-1.416794444,1.357267874,-0.613817821,-0.128523623,-0.90059333,-0.370483864,-0.036217983,0.551595668,-1.180290859,0.425334023,0.019078743,0.168685008,0.548512446,-0.495971377,-0.058894014,0.274663658,1.073050498,-0.406733287,0.007960955,-0.195291955,-0.230663554,-0.086939013,-0.019753898,6.3,0
131667,0.013174139,0.427228766,-0.803083511,1.23937831,1.09752636,-0.312717336,0.88507546,-0.141105357,-1.076880792,-0.186533769,1.476711429,0.715636075,0.736457205,-0.699205645,0.440091455,-0.894244001,1.46167938,0.641724111,2.793956088,0.624787714,0.128040988,0.299452316,0.404658354,0.66780156,-1.248194855,0.614138922,0.211532943,0.297033408,110,0
73643,1.014303625,0.117522215,1.505450267,2.296066985,-0.504965578,1.042400562,-0.838368753,0.431483439,-0.41227124,0.72740399,1.08539482,0.864385119,0.811999962,-0.130411783,0.61060746,1.280512702,-1.060295822,0.547622482,-1.379052384,-0.042802864,0.312103058,0.874123113,-0.077701179,-0.277681498,0.20269087,0.138109379,0.057708282,0.030838996,29.67,0
170872,-0.339279448,0.436548656,1.231374383,-0.945689683,0.518439543,0.60722512,0.214575891,0.229531714,0.041809254,-0.6750763,-0.300325891,0.709233816,0.900464329,-0.359412925,-0.72242733,0.688965722,-1.184928797,0.830777947,0.285941106,0.003012349,0.24545826,0.847303093,-0.35747432,-1.076775041,-0.262653718,0.585110177,0.127718666,0.139483639,11.5,0
64579,0.433082411,-2.768530842,-0.495044065,-0.928107503,-1.694379033,-0.091367015,-0.229084855,-0.112393989,-1.999271456,1.297210265,1.05160305,-0.468787561,-0.6120752,0.169883311,-0.668978398,-0.964906795,0.972163597,-0.055929079,-0.177042143,0.632634188,0.176074236,-0.207686894,-0.518696933,0.02866829,0.35186889,-0.103972515,-0.0758657,0.084707967,537.15,0
11474,-3.279318495,3.375530641,1.14774659,2.581073442,-1.356034173,0.155374629,-0.896696145,1.295258533,0.743359442,2.335882441,2.215754294,-1.558381231,2.326059733,1.795581366,0.141476529,0.492854043,0.744394241,0.887719091,0.484576724,0.898291667,-0.270578077,-0.257201637,0.049125482,0.434470554,0.28757453,0.082601558,0.391342133,0.160559365,3.67,0
165497,2.283400954,-1.443027955,-1.215702766,-1.612358593,-1.046889261,-0.514166688,-1.053526387,-0.170008684,-1.133967576,1.582110408,-1.399971787,-1.257795932,-0.158197489,-0.28928755,-0.084614393,-0.482567269,0.427167294,0.062547203,-0.008694025,-0.396804517,-0.186960647,-0.13205028,0.213014608,0.439230126,-0.138688192,-0.178493444,-0.005298808,-0.04439839,40,0
147294,2.00981984,-0.562084263,-1.362459047,-0.518980255,-0.360082254,-1.212775795,0.093087956,-0.360975688,1.312580294,-0.441697882,-0.898372362,0.647589746,-0.003364434,0.056527452,-0.318441823,-0.876206712,0.159121858,-0.659529543,0.527349151,-0.129579469,0.153814635,0.720615971,-0.035742976,0.109406967,0.165897091,0.891589156,-0.082776218,-0.070309916,45.23,0
171763,2.053050417,-0.062240429,-1.06722248,0.409487428,-0.115800447,-1.129875177,0.167924065,-0.307165889,0.545413184,0.065774726,-0.696763373,0.439500711,0.024260369,0.288272939,0.09135261,-0.16207667,-0.229631483,-0.954122372,0.074416457,-0.232603258,-0.283685671,-0.67850133,0.347207226,-0.014193902,-0.314730073,0.201162268,-0.067829119,-0.06054145,1.98,0
156803,-0.039525152,1.089903867,-0.358456622,-0.415967259,0.793673725,-1.388925138,1.234585467,-0.422356684,-0.205058122,-1.126313477,-0.331815092,0.255645552,0.935183945,-1.196126272,0.362385912,0.204415592,0.293320427,0.547256641,-0.647612836,-0.121237784,0.28971798,0.964342753,-0.224261764,-0.004566907,0.039004385,-0.192281055,-0.039099517,0.054778424,21.95,0
1749,-1.048249363,1.712967185,2.02062715,2.645229279,-0.44693308,0.275580271,-0.088427025,0.677004812,-1.689309093,0.818880295,1.010484566,0.104609393,-0.368146289,0.724109932,0.810162942,0.48765699,-0.113067341,0.625370284,1.114750051,0.153242219,-0.092524883,-0.438923001,-0.03658613,0.271275258,-0.091524986,0.018518655,0.071208093,0.080599829,3.03,0
76860,1.039316469,-0.220131675,0.774252804,1.388705723,-0.391809902,0.799041693,-0.477902958,0.353892036,0.685544929,-0.089477026,0.490218615,1.053018438,-0.602502259,-0.135162234,-1.335982335,-0.506266599,0.090877536,-0.234931335,0.150459718,-0.138786801,-0.040669391,0.134212976,-0.146331733,-0.280806504,0.604144926,-0.257307853,0.060641633,0.013735073,39,0
125079,2.079732205,-1.23652898,-0.68197776,-0.941645986,-1.103021203,-0.291108374,-1.129638326,0.07863472,0.098819277,0.932098272,0.23008946,-0.626555583,-1.061589508,-0.054601326,-0.350136706,1.547690703,-0.212208427,-0.338401257,0.908337656,-0.01231794,0.35137478,0.924669387,0.046844927,-0.487697539,-0.174074759,-0.077521545,-0.009333157,-0.059032971,49.9,0
121269,-0.188872457,1.08902356,-0.850507361,-0.554701287,0.612645285,-0.573111664,0.53641689,0.352642905,0.048620987,-0.476117129,-1.705005854,-0.818076632,-1.260316927,0.985672321,0.697344259,-0.152164948,-0.359946824,0.469310279,0.158247394,-0.190399816,0.363244438,1.096648357,-0.082073352,0.267130151,-0.749740628,-0.215218665,0.374200414,0.258807938,0.79,0
162299,1.796568704,-1.7802006,-2.095847929,-1.697824852,1.212726405,3.751283652,-1.253627865,0.920886731,-0.027739508,0.577850583,-0.082466997,-0.199016066,0.022182405,-0.292854565,-0.031893582,0.86332822,0.297592773,-1.954249317,0.730324884,0.393855542,-0.105086692,-0.743623089,0.307271683,0.676730096,-0.507068185,-0.571164014,-0.005190139,-0.018290982,189.79,0
37491,1.068833194,-0.193956215,1.280076953,0.997882812,-0.940494593,0.2244157,-0.799821882,0.253466816,0.475995352,0.083242434,0.917592621,0.80616567,0.259997997,-0.006877976,0.855875689,1.038636642,-1.123146347,1.196199507,-0.375002393,-0.003809399,0.303834622,0.830991494,-0.158230387,0.028563598,0.374435844,-0.253935932,0.066503906,0.036835113,46.04,0
62884,1.138021893,-0.967058018,-0.08229905,-0.322065828,-1.153924878,-1.048939481,-0.123716456,-0.262388707,-0.625611173,0.595821412,-0.952939915,-0.69179915,-1.070363235,0.299249824,0.11023142,-1.720034316,0.388459158,0.776650637,-0.49760512,-0.299340159,-0.380121095,-0.861285725,-0.112608828,0.399841987,0.341031307,1.081851077,-0.102969883,0.0192655,144.99,0
53031,-2.319796317,-0.482866911,0.988025174,0.193373456,2.515380022,-2.481347109,0.237163892,-0.48982389,-0.33336176,-0.795536114,0.131833846,-0.370594123,-0.059882848,-1.738966079,0.560367804,0.627617659,0.695484104,0.266128743,-0.754261256,-0.289792105,-0.227218707,-0.403642741,-0.603914417,0.307906994,0.529614941,0.24399478,-0.375999231,0.133682877,0.76,0
112869,-2.489055897,1.451353531,-1.35231041,-0.537241467,-0.331140852,-0.882043904,1.194728012,-0.004364808,0.746929254,1.585163461,1.016194305,1.046868605,0.532426385,0.201461003,-0.120056895,-0.255748894,-0.737223364,0.467815394,0.235805524,0.020822649,0.109353107,1.530095497,0.140618374,0.134162263,-0.583585837,-0.354147383,-0.409514267,-0.383384842,99.99,0
167110,1.736735708,-0.404502142,-1.930716979,1.313631292,0.39156508,-0.584207912,0.611198305,-0.190957998,0.200834692,0.409175338,0.092043719,0.015343495,-1.891790403,1.065048762,-0.992140307,-0.330930053,-0.424501671,0.19531643,0.181680805,-0.091989433,0.143106915,0.203655597,-0.169795398,-0.498084137,0.373291372,-0.49193193,-0.056699098,-0.054898039,151.42,0
160711,2.210263767,-0.611454579,-2.006828464,-0.973751427,-0.168275092,-1.514195696,0.090856473,-0.404875325,-1.056796245,1.12851,1.031101422,-0.56266433,-1.296227092,0.828235194,-0.598619604,0.600231953,0.265428431,-1.182348674,0.845616906,-0.127296544,0.398432798,1.071307698,-0.051250176,0.049488325,0.350205994,0.063938787,-0.088051951,-0.09295386,16,0
61199,-0.735588827,0.910408195,1.629257762,-0.049103057,0.388434384,-0.02150484,0.767064808,-0.067320923,-0.282025756,-0.682746335,-1.427492326,0.194841969,0.729255622,-0.388350017,-0.361903796,-0.217362763,-0.254030909,-0.3462233,0.781664475,0.07280212,-0.198790181,-0.496126022,-0.381410436,-0.406476764,0.489255594,0.33682242,-0.128603506,0.060853846,13.13,0
74551,1.307889886,0.621083192,-0.649375009,1.087126408,0.473455055,-0.650063334,0.256016913,-0.165278469,0.030323439,-0.555529928,-0.876937713,-0.53416617,-0.160866101,-1.051044955,1.162711279,0.800929836,0.337826645,0.819078405,-0.215482173,-0.093378266,-0.11917492,-0.281800716,-0.235481376,-0.702762754,0.810662351,-0.266427697,0.028663475,0.040776644,1,0
132867,-1.824020994,-2.266041231,1.646866738,-0.881906243,1.430670409,-1.063679743,-1.487398742,-0.112706382,-0.819694913,0.956876431,0.84678002,-0.078362138,0.831358355,-0.630775427,0.368122466,1.0732272,-0.102382981,-0.281249865,1.795244502,0.017365623,0.355152454,1.384073656,-0.643855242,-0.25955553,-0.246659751,0.11134141,0.192144515,-0.212045371,75.2,0
138470,-0.172984707,0.068060661,0.161761718,-0.277801466,-0.366096979,-0.970470563,1.30049022,-0.176325244,0.424988711,-0.824453112,-1.115689901,-0.988797894,-2.278175755,0.597279158,0.033445102,-0.423849684,-0.147184906,0.213014997,-0.561337854,-0.010314422,0.48096009,1.194724926,0.116725541,0.32910501,0.033553766,-0.089276138,0.000260358,0.047189014,163.28,0
35893,1.04844595,0.023632727,0.312366451,1.252568258,-0.303984294,-0.43298379,0.11403967,-0.002277899,0.125911866,0.003296127,-0.357126796,-0.356494798,-1.266770069,0.660569905,1.294270036,-0.051740633,-0.096980888,-0.61867324,-0.703608945,-0.111840516,-0.119866154,-0.529190178,0.030638141,0.017485534,0.323846066,-0.510190447,0.012094965,0.032640075,75.8,0
126538,2.140848386,-1.20986757,-2.171075308,-1.905463674,1.491151331,3.514441039,-1.381335677,0.877518303,-0.210043294,0.762265334,-0.007351846,-0.411844771,0.065310899,-0.160961306,0.437027479,0.926407069,0.125427832,-1.525138092,0.445249139,0.068136999,0.208380077,0.527658284,0.202302274,0.727725799,-0.106300689,-0.160090896,0.013163098,-0.055877293,25,0
132048,1.807843936,-0.982054051,-1.435751677,-0.603224996,1.431910779,4.050807258,-1.384251559,1.121218293,1.39834989,-0.19089134,-0.112699069,0.513238943,0.074076589,-0.050277266,1.337746801,0.36199712,-0.7635382,0.156668931,-0.47432881,0.011986798,0.119762938,0.259588579,0.244541945,0.694669651,-0.376716148,-0.396575564,0.064055553,-0.019728699,79.22,0
88999,1.885062893,-0.707271072,-2.313052712,-1.509944459,-0.052851157,-1.898434779,0.723476226,-0.515255766,0.969827098,-0.613306742,1.208645187,0.852678074,-1.079788655,1.237114106,0.361351842,-0.917751554,-0.242214353,0.154692152,1.05023878,-0.017321938,0.234579095,0.523991685,-0.13194427,0.12388527,0.326569816,-0.112134704,-0.091325049,-0.065836027,129.96,0
129829,2.120820164,-0.815027442,-1.344456587,-0.66387751,-0.67455105,-0.607396706,-0.987322109,-0.009268462,0.232073237,0.099008525,-0.728551331,-1.459175726,-0.879715638,-1.907329059,0.514063168,1.805204133,1.341975376,-0.209628586,0.290827782,0.039374723,0.220109421,0.58943084,0.109193123,0.447574856,-0.149343555,-0.109927197,0.012494614,-0.004987719,39.99,0
130015,1.993376775,-0.617762865,-0.513398833,0.459703044,-0.498670947,0.097608642,-0.647757861,-0.025560811,1.569602665,-0.171769717,-1.902305961,0.828285046,1.078428385,-0.845011258,-0.990601748,-0.12692274,-0.336474176,-0.091792011,0.375899641,-0.08876678,0.177365058,0.960533406,-0.093400821,-0.576243605,0.099885437,0.92672679,-0.018316619,-0.058525277,28.35,0
151438,-1.216512162,0.029154135,-1.427588529,0.086129106,1.072908156,-1.183647949,0.420185025,0.101483727,-0.199738602,-0.623565182,1.019305037,0.908383389,0.822119683,-0.756903522,0.072791077,0.486639706,0.240101481,1.170464601,0.188878745,-0.573541277,0.264453645,1.16203252,0.724823935,-0.464283237,-0.031330805,-0.145352862,-0.43846021,0.178866114,25,0
61621,-2.419389653,2.161139322,0.272278522,-1.755402046,-0.742939796,-0.730487889,-0.01234879,0.567638046,1.175188729,1.567201444,0.892842934,0.492952746,-0.473176515,-0.078223056,-0.022649702,0.887288135,-0.96801992,0.203603494,-0.524417169,0.679639335,-0.237079815,-0.351718551,0.045095048,0.001440625,0.021217124,0.67612923,-0.054671812,-0.16681131,0.92,0
130260,1.961047634,0.148942139,-1.868215687,0.377793958,0.471530112,-0.988871375,0.314397424,-0.316389491,0.140137073,-0.402613471,1.325277387,1.347159838,1.319453583,-0.914900044,0.087999011,0.46719861,0.033650658,0.986988179,-0.059713422,-0.015362603,0.259977062,0.869568649,-0.124914994,-0.369588237,0.297122925,-0.109775115,-0.003955695,-0.032505102,42.81,0
533,-1.233534503,0.145320255,-0.0672273,-1.750577238,-0.801068748,-0.381652222,1.561095202,0.320172435,0.231378946,-1.751103813,1.386493232,1.813678651,0.410059645,0.59293554,-0.659026858,-0.968179075,0.037303887,-0.163562329,-0.075087302,0.460897165,0.395250314,0.868590414,0.554971899,0.243594286,-0.034702366,-0.829909171,0.234284579,0.190521392,291.36,0
149227,2.058600055,0.098279828,-1.842054874,0.211935752,0.660977344,-0.337236504,0.076030431,-0.066142547,0.257575154,-0.209413247,0.792511423,0.71938223,0.065634929,-0.674471561,-0.46937771,0.623352683,0.082809829,0.30999605,0.486150471,-0.130836292,-0.337682515,-0.901077313,0.279731303,0.100198167,-0.236684196,0.177789926,-0.066932294,-0.044423927,1.98,0
